ReceiptID,Victim_ID,NID,Account_Holder,Account_Number,MFS_Linked,Mobile,Amount_BDT,Amount_ETH,TxHash,Timestamp,ReceiptHash
FRD-2026-0178,78,NID00077,Nasrin Sultana,ACC00077,bKash-00077,8801555718843,1052.37,0.0105237273987932,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0xc5a6f4f30f64de0d01048f937817d8bd30e07c101cc6313a125ac12c09ec929d
FRD-2026-0179,79,NID00045,Aziz Rahman,ACC00045,bKash-00045,8801715409861,707.78,0.0070778222548598,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x77ae4f2db74a858aa3d357ab0b153bd3e5b79dabae88c7a3f468aff776729eb5
FRD-2026-0180,80,NID00051,Belal Parveen,ACC00051,bKash-00051,8801925814828,668.97,0.0066897397337954,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x64e4392d556eba3b80880415ee6b450449e4328d35696ad0c770e5bce89f78a8
FRD-2026-0181,81,NID00073,Rahim Uddin,ACC00073,bKash-00073,8801765454431,1052.11,0.0105210509676135,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x75850f8c0378ab733e247b811d6cbd9d806835d21c02acdd48c381e4f1cd513e
FRD-2026-0182,82,NID00078,Rashida Mia,ACC00078,bKash-00078,8801578452891,622.94,0.0062293935708777,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0xa50a8b1029394b37200282fb497044d534df292ea3920247b6bfef04c34955f4
FRD-2026-0183,83,NID00085,Sumon Rahman,ACC00085,bKash-00085,8801830088365,1039.12,0.0103912440553954,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x8751ce9701d1b341797b7e3a93b317d477f81d00a2538536ae33a675bd45ecd3
FRD-2026-0184,84,NID00017,Babul Rahman,ACC00017,bKash-00017,8801757911176,797.31,0.0079730884844875,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x68098816c466f973a61146377842aab9ee2269df9488d023cb777e6fa132547b
FRD-2026-0185,85,NID00083,Shafiq Islam,ACC00083,bKash-00083,8801748791628,629.5,0.0062949661347817,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0xd9844b8d195e0df2b71d6cb95f1f0c5afe45aa80f9e0c67f589b518314eed635
FRD-2026-0186,86,NID00074,Abdul Khan,ACC00074,bKash-00074,8801987982667,888.98,0.0088897661635533,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x9d6fbf6b651494a584ab33329d0f64789e46ce0c010112cff6e7f196b730c4ac
FRD-2026-0187,87,NID00037,Sohel Chowdhury,ACC00037,bKash-00037,8801550201137,773.62,0.0077362243250793,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x3212b8fb89faf255c96ba3c4c96a7c00fd57c09512e18c610fc83feeb779d5b2
FRD-2026-0188,88,NID00023,Aziz Parveen,ACC00023,bKash-00023,8801779872506,771.08,0.0077107982288716,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x8c063ce1532088f9fe903a57a6e29fa1e9d9ac1e2e88d00b6ef362121b96a840
FRD-2026-0189,89,NID00053,Habib Chowdhury,ACC00053,bKash-00053,8801583851335,1022.93,0.0102293199690203,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x279c665f94ead65a927a6e74569c6bc0af72bd60b5ed41905b63e6bb87f584e2
FRD-2026-0190,90,NID00003,Halima Ahmed,ACC00003,bKash-00003,8801335856919,892.05,0.0089205451221205,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x07547573c62d78b775d994f21ad843156324b710912945dcbe1bb8bde6859bc7
FRD-2026-0191,91,NID00005,Rashida Sarker,ACC00005,bKash-00005,8801710070640,810.42,0.0081042336122955,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x9790cbafc4797cb5477081f4c8238a329c4c11c4fd9c409e4c5c6a1155029e3e
FRD-2026-0192,92,NID00095,Babul Sarker,ACC00095,bKash-00095,8801317468810,786.07,0.0078606783749378,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0xb5239e31cd937c7180fe0c3ec35532fcd3c9ecb62b128557162393b82929ae05
FRD-2026-0193,93,NID00069,Tariq Ahmed,ACC00069,bKash-00069,8801345427853,840.4,0.0084039939044279,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x853bcb2d8f9ca3866324df4ad9d1ce53ed0b94d496ab0504ffd65daa8d688890
FRD-2026-0194,94,NID00081,Habib Khatun,ACC00081,bKash-00081,8801655791733,811.23,0.0081122629058347,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x4dc5cad108e7ec1f79b28ed2f0fce7b414024f1a0819b8566507f7ce1860613b
FRD-2026-0195,95,NID00092,Mokbul Khatun,ACC00092,bKash-00092,8801597350522,857.13,0.0085712708531626,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x632272985e18b5a920c53f18ed57936ca0a9b6febbea4525222364c79b908c35
FRD-2026-0196,96,NID00006,Salma Khatun,ACC00006,bKash-00006,8801972976036,1041.0,0.0104099790736537,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x7d523103e84cf2f3673fd349346b0da601e5f3e7ece42015a5cfb8dd72010f38
FRD-2026-0197,97,NID00055,Dilara Sultana,ACC00055,bKash-00055,8801399630668,452.32,0.0045231686937844,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0xf2eb2391dac790115e52f69d55df9cc92e8f69a7081294813851b322062e9ce1
FRD-2026-0198,98,NID00021,Belal Sultana,ACC00021,bKash-00021,8801861371106,842.81,0.0084280817850457,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x7368756541ba2e1506a5550046673062ab76ddf9d330ee9df152e24a0d67acdf
FRD-2026-0199,99,NID00001,Rashida Akter,ACC00001,bKash-00001,8801313369720,640.07,0.006400685166382,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0xa286cfc3040eb1c50b11df4ef041dfb9ca15bc144ae0c10985989894566c7e5f
FRD-2026-0200,100,NID00099,Mizan Ali,ACC00099,bKash-00099,8801814345760,924.17,0.009241716863691,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x71646486e752cd3ed94f9694d01eec1b42e891599342ace9e0c9718bc2966daf
FRD-2026-0201,1,NID00091,Babul Khatun,ACC00091,bKash-00091,8801517136029,925.78,0.0092577754507695,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:24,0x989133a3248eb55e726c894642da50511b782c5d3532d59ca2b0016ca4c7db8c
FRD-2026-0202,2,NID00088,Amina Chowdhury,ACC00088,bKash-00088,8801639933823,642.34,0.0064234348314099,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:24,0x6800498bd200b5d561b21abb120559ff6242686723945e92ab1f9c42bd6dc2db
FRD-2026-0203,3,NID00079,Sumon Sultana,ACC00079,bKash-00079,8801781275364,817.92,0.0081791736853286,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:24,0x36b8f0cabd5e0d32b5a27ebc57b1a4ee1e2415b94352c0da91fd62cb5df2d68e
FRD-2026-0204,4,NID00068,Shafiq Hossain,ACC00068,bKash-00068,8801552801198,661.75,0.0066174760919421,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:24,0x3051b4fd70da389c567885b8c65ae4f8bd8f7adaafdaaaadcac7ac5ae2311396
FRD-2026-0205,5,NID00007,Halima Khan,ACC00007,bKash-00007,8801713741196,847.36,0.0084735811151015,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:24,0x86f20a801f17f19bce8d61b638e1d58398803961e179d59ba94df54e17ceedb6
FRD-2026-0206,6,NID00048,Parvin Chowdhury,ACC00048,bKash-00048,8801985524262,666.7,0.0066669900687675,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:24,0x1745acc1e418a92319f87e5ab28e8205bf01d892ac59559e81ef267fdbbcd9ba
FRD-2026-0207,7,NID00031,Anwar Akter,ACC00031,bKash-00031,8801840773482,604.34,0.0060433816038848,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:24,0xedcf2247e7332cc6ddc3efca8a74e4dae4fa76704e9c335973d9deae95bd2da5
FRD-2026-0208,8,NID00058,Habib Ali,ACC00058,bKash-00058,8801330812709,973.28,0.0097328419851759,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:24,0xd720ce2456cd4d323a5758e0ceffc34d04e699c1c8497a81ea509b0612a90e31
FRD-2026-0209,9,NID00035,Babul Islam,ACC00035,bKash-00035,8801995218477,635.92,0.0063592004830958,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:24,0x0c479251cda5e4fd71fc802902e70a3161831e0f5e9bed744db567c5427d08f8
FRD-2026-0210,10,NID00094,Roksana Chowdhury,ACC00094,bKash-00094,8801359907857,610.36,0.0061036013054293,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:24,0xbffe701b6aa632a76c46effc67519ceda64dfe688827609303546d35e5e4af20
FRD-2026-0211,11,NID00009,Karim Ahmed,ACC00009,bKash-00009,8801321720477,759.3,0.0075930352569624,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:24,0x062bc883f9c99c84af75d760b747b4c1fbb7c528390ed1b8a5626a1e38f77fa7
FRD-2026-0212,12,NID00061,Babul Mia,ACC00061,bKash-00061,8801861152700,543.98,0.0054398463728502,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:24,0x8b7845c361e8209d240bfca9f5c7b7832a8332cb618f221c31479d185241d7f4
FRD-2026-0213,13,NID00086,Monira Uddin,ACC00086,bKash-00086,8801653109628,717.28,0.007172835561741,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:24,0x9252bb6ba79b12700953fb41e88cf50ce80af747b4476bf5d679c2ce07f52652
FRD-2026-0214,14,NID00066,Abdul Mia,ACC00066,bKash-00066,8801643978002,983.99,0.009839899232366,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:24,0xdb7334f136ba866eb196bf229b21a46347a43f60220cb70b4d154717ebc49d3f
FRD-2026-0215,15,NID00046,Rafiq Sarker,ACC00046,bKash-00046,8801765478034,732.94,0.0073294067857567,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x0900d20cf32959ab119a6701f7f9d002ab21ae6121d59c912d8b06f5c2b3aae3
FRD-2026-0216,16,NID00008,Shafiq Islam,ACC00008,bKash-00008,8801393692386,558.44,0.005584373656557,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x3f26efad0993588e75e8127c6a7586c13d1122d3a5ba93cf0558955efb0b3840
FRD-2026-0217,17,NID00028,Amina Uddin,ACC00028,bKash-00028,8801988507230,582.12,0.0058212378159652,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x88006b5b576bc078ac108ad33c869c1a77b0453fcf00d9b274b0c8c0cf32ba4c
FRD-2026-0218,18,NID00022,Sohel Chowdhury,ACC00022,bKash-00022,8801779426200,689.85,0.0068985013658162,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0xa0caa7e2a593446d1076ed818a31da8463cac98429a2e8fea78db2a495788911
FRD-2026-0219,19,NID00071,Halima Uddin,ACC00071,bKash-00071,8801949521538,1040.33,0.0104032879957043,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0xf9cc083a18d2a53f40dcf6cb633dc81f320a26a2b8686b6951513ce8290cc0d4
FRD-2026-0220,20,NID00043,Anwar Ahmed,ACC00043,bKash-00043,8801787031056,637.66,0.0063765972857642,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x79821454089e4679b5b43b51d731c220aa3dec7c5097c42dbf9e63c578742747
FRD-2026-0221,21,NID00019,Josna Hossain,ACC00019,bKash-00019,8801756977874,936.08,0.00936081805119,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x6eabb8dc057cafa785fef40ec35fee86a900cfd1ceac34cc680bb592a60be7ff
FRD-2026-0222,22,NID00016,Abdul Sultana,ACC00016,bKash-00016,8801824573458,988.54,0.0098853985624219,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x57e61d21c101e19becab2912bf5374ae435aa3772463666d8c40a307771e5033
FRD-2026-0223,23,NID00025,Salma Sultana,ACC00025,bKash-00025,8801854362902,876.8,0.0087679885448745,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x9c509ec5f4e837245124a26d150fe468c4a56ed51c6344a1067fa72343e03353
FRD-2026-0224,24,NID00059,Anwar Chowdhury,ACC00059,bKash-00059,8801899589817,791.55,0.0079155452141228,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0xc316aa6ded02b874786b264487aa7b328b1805a89119339f69cce464f0c17c38
FRD-2026-0225,25,NID00013,Tariq Parveen,ACC00013,bKash-00013,8801898146618,795.44,0.0079543534662292,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0xa494bad263422e44e7a0b7ed7c072a1890cfe7554cb91bbbb67c3c68d47aeab2
FRD-2026-0226,26,NID00042,Kulsum Akter,ACC00042,bKash-00042,8801833020885,892.99,0.0089299126312496,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0xf1f7759083d8cb99bd1246033f361b2839395ca3dbb81c41d961c1e38b543259
FRD-2026-0227,27,NID00093,Monira Mia,ACC00093,bKash-00093,8801846869124,910.66,0.0091065570891134,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0xa2cc709c26c5c6382e8b820a14f7ee4b6f3f6eba4de0ddd85afb62f9d8f743a6
FRD-2026-0228,28,NID00060,Nurjahan Ahmed,ACC00060,bKash-00060,8801749301804,798.11,0.0079811177780268,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x1f6c35b14684066d3684e542a392d2dba4a8a17cf7e957e4eff2a989965f6758
FRD-2026-0229,29,NID00040,Sumon Chowdhury,ACC00040,bKash-00040,8801872182821,730.53,0.0073053189051389,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x1ddbd075be2d6b8a8d9fbf039d03a84f21ff85530ceb8cc1b228dfb485553594
FRD-2026-0230,30,NID00044,Karim Begum,ACC00044,bKash-00044,8801324509187,1062.54,0.0106254317836239,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0xca26f9c76884bf8f0892906097f44e8931502436d98b108637b4d84d27a42cd8
FRD-2026-0231,31,NID00020,Monira Khan,ACC00020,bKash-00020,8801539365614,859.8,0.0085980351649601,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x84f82f38f3b5c32e13d1b689af789fc925727c67bada1f13a0d8be54d6d3abdd
FRD-2026-0232,32,NID00036,Fatema Akter,ACC00036,bKash-00036,8801826434343,929.39,0.0092939072716962,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x89d687bff6710383b0a3b05eb905fa238f5d84680cd236647e20ca3b16b0b49e
FRD-2026-0233,33,NID00063,Sohel Ali,ACC00063,bKash-00063,8801988998740,814.04,0.0081403654332222,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x28af072d73e2bea73969ec10e3a2a99b2ff5a2217d658a6661b86bd6c0d50663
FRD-2026-0234,34,NID00041,Rahim Parveen,ACC00041,bKash-00041,8801690768647,931.93,0.0093193333679039,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x985b7bb5b4087ba0bc20a1a2fac7c0860e2559710b1f8725014eabd625fa542b
FRD-2026-0235,35,NID00010,Shafiq Uddin,ACC00010,bKash-00010,8801323217648,702.16,0.0070216172000849,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x944dc33bf9fc88fa61bede8ca3fe73625ca1c81e2ec7f2d57160c682fe23c4cf
FRD-2026-0236,36,NID00084,Rahim Sultana,ACC00084,bKash-00084,8801737345820,713.8,0.0071380419564042,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x99010416e228c5451d38a22f9d70655e707ad29dcd9e13e582f9c8e342e4ed4c
FRD-2026-0237,37,NID00029,Rashida Islam,ACC00029,bKash-00029,8801527310852,610.63,0.006106277736609,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0xb128156c9ddee9ee445262f869a3cac64a7aa708338134e7cf09d1f82ed88a16
FRD-2026-0238,38,NID00067,Rashida Mia,ACC00067,bKash-00067,8801765553464,617.99,0.0061798795940523,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x5ab24797e62e9a7687100d1678331f775c8df7ac38cdb3eeb800efcad283eae8
FRD-2026-0239,39,NID00097,Salma Chowdhury,ACC00097,bKash-00097,8801315001045,842.67,0.0084267435694558,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x4999cb37c532544b0eb38c027f3e4178339804999e141ef2c28fc7609fb9d5b8
FRD-2026-0240,40,NID00049,Anwar Sarker,ACC00049,bKash-00049,8801610448345,963.65,0.0096364904627047,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x928b4d0d0dc6030c2f1da76d5855bc4d73ebea3f8babc68a338f220d966f998b
FRD-2026-0241,41,NID00024,Roksana Parveen,ACC00024,bKash-00024,8801820198499,466.1,0.0046610048995418,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x38b60d11259d2da26504fb672f1918909a1b2a0657cbfd61c0a336f4a2936453
FRD-2026-0242,42,NID00033,Mokbul Begum,ACC00033,bKash-00033,8801359437769,703.5,0.0070349993559837,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x8055685918fbfe02e5014e5e7208df9db00aac56fbb94d77a7efd7f29aef6aad
FRD-2026-0243,43,NID00070,Shafiq Chowdhury,ACC00070,bKash-00070,8801320986868,694.94,0.0069493535582316,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0xe092e7c6fb96e3f8329a986d7d3c466c06b61be719f7402196be347724e4e888
FRD-2026-0244,44,NID00052,Karim Parveen,ACC00052,bKash-00052,8801848538877,755.96,0.0075595798672155,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x0f5c9deddd505e52f0d80c623cdf04584ccabfd8b0c225372637efe3ff664cbb
FRD-2026-0245,45,NID00027,Josna Uddin,ACC00027,bKash-00027,8801833614649,859.67,0.0085966969493702,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0xfb5aae5a98aca107e29df975e45335efeb354a6ec5720ca1e71fedcdf02bbc73
FRD-2026-0246,46,NID00064,Nasrin Ali,ACC00064,bKash-00064,8801665257851,774.16,0.0077415771874388,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0xd19808ec5533b8bec3bb0427f14263403980be0fc67d30380ea1c395e60f65de
FRD-2026-0247,47,NID00030,Nasrin Khatun,ACC00030,bKash-00030,8801664564054,686.1,0.0068610313292997,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x885242475d10b690a6515a5f0235810cea1ae0684d2c754c18cdc0abbf41ce60
FRD-2026-0248,48,NID00018,Parvin Sultana,ACC00018,bKash-00018,8801763953229,801.99,0.0080199260301332,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x345ee80cf131735c426677c96a0d75a842074c31e92671d76b08f23f416f5771
FRD-2026-0249,49,NID00089,Mokbul Uddin,ACC00089,bKash-00089,8801894461358,962.85,0.0096284611691655,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x95d7d889ed4824d753fae27241f4893c3331f155127fef7846917d6f1583436b
FRD-2026-0250,50,NID00056,Josna Parveen,ACC00056,bKash-00056,8801748503931,1030.69,0.0103069364732331,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0xa2dc3b0daabaeff7f3470e347f531dd3e29d29cf00fa75ff556552a6b65acb5a
FRD-2026-0251,51,NID00076,Rashida Sarker,ACC00076,bKash-00076,8801766987271,846.82,0.008468228252742,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x89935911fede15ff247f1dfd2597eab1ba1bc8ec3e0cf12e727bedeab0e3d76b
FRD-2026-0252,52,NID00038,Sohel Khatun,ACC00038,bKash-00038,8801690497273,719.69,0.0071969234423588,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0xcfc043a31ac84fee22a8f968ed1d2bbaa4029df146f7fc3a6c7bd83f41506ce8
FRD-2026-0253,53,NID00090,Abdul Islam,ACC00090,bKash-00090,8801361509697,569.81,0.0056981219816965,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x86d87b5cc55b83dd6aeedc4c4a31757723e808c14e5a32d4876beac9e61b672c
FRD-2026-0254,54,NID00087,Abdul Uddin,ACC00087,bKash-00087,8801962827729,656.53,0.0065652856839368,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x76d3f05a57d609b51e2766c011e255157705c2a3003098ec7909ad3698962e4c
FRD-2026-0255,55,NID00011,Rafiq Islam,ACC00011,bKash-00011,8801969946863,991.35,0.0099135010898093,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0xaa9aa1ccfa57e3b222985e3ab1bf11cca9635747196165abb9ff4c85a9ad1229
FRD-2026-0256,56,NID00002,Parvin Chowdhury,ACC00002,bKash-00002,8801783963364,752.48,0.0075247862618787,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x6a7696a9c4475fc8bfdcbe7d4d1f413cf47be2a37c62f42c1d5b3db177ce24fb
FRD-2026-0257,57,NID00014,Jamal Begum,ACC00014,bKash-00014,8801670995760,921.9,0.0092189671986631,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x0821408ba8edb4910a56b100e511214766bd466ed401530480fa6ec3a48ad57e
FRD-2026-0258,58,NID00096,Sohel Ali,ACC00096,bKash-00096,8801835301054,711.8,0.0071179687225561,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:25,0x2235eed2edd65de21786fb7c29bfc62b9770402c2f6be8e2ef15f23ef4b6d9c1
FRD-2026-0259,59,NID00015,Sohel Islam,ACC00015,bKash-00015,8801756547339,891.25,0.0089125158285812,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:26,0x2f537c2d08ff1866b7270acb8823553f363066e94a31a988ed77203775ef470b
FRD-2026-0260,60,NID00098,Rashida Hossain,ACC00098,bKash-00098,8801638267184,471.05,0.0047105188763672,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:26,0x461230d7de784c4583d814ef83359808f492b7c29de7309f896768ba2ab7827e
FRD-2026-0261,61,NID00047,Karim Rahman,ACC00047,bKash-00047,8801822831595,502.63,0.0050263377555782,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:26,0x54978051af9bb2b6cdbfa1caf26d15d9f974a046176633d19e8d16261e7589b3
FRD-2026-0262,62,NID00057,Sumon Islam,ACC00057,bKash-00057,8801397580056,878.94,0.0087893999943125,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:26,0x86e07785aca0641f65c2fddd0aca730c05c48acae49bea7948af53a5cfd21b6f
FRD-2026-0263,63,NID00075,Amina Sarker,ACC00075,bKash-00075,8801767681017,606.61,0.0060661312689127,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:26,0x7cca8355996ee4cbd5dcb635c43bafefc99a373afcb72404c487709978c3448e
FRD-2026-0264,64,NID00082,Dilara Parveen,ACC00082,bKash-00082,8801331288948,1033.5,0.0103350390006205,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:26,0xac8aa23f7efef8a8124f27b5436f29a2bddbe0650da95484aa2eacdc8fa92c5e
FRD-2026-0265,65,NID00012,Fatema Ahmed,ACC00012,bKash-00012,8801342425301,741.37,0.0074137143679189,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:26,0x1897dacf18397c7f508503ba670d661ab092b2d416482649be1da5a788fd0141
FRD-2026-0266,66,NID00050,Tariq Begum,ACC00050,bKash-00050,8801684936358,818.05,0.0081805119009185,621a9c682aa6000c6cb014f56365787de4971d68763efc54010c12ffd2d168e9,2026-05-26 08:56:26,0x9a2c0aff9b9eb3cf9cc14d768fcd2d0a39a7a064a013f4049d5a555efded4107
